TransactionId,UserId,VisitYear,VisitMonth,AttractionId,Rating,ContinentId,RegionId,CountryId,CityId,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,AttractionType,VisitModeID,VisitMode,CityName,Country,Region,Continent,VisitDate,RatingCategory,VisitYearMonth,UserVisitCount,AttractionVisitCount,AttractionAverageRating,AttractionPopularity,RatingScore,VisitYearGroup,UserAverageRating,CityVisitCount
50954,10858,2015,7,824,5,3,14,101,3045.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Indonesia,South East Asia,Asia,2015-07-01,High,2015-07,2,3359,4.219410538850848,Highly Popular,1.0,2010-2015,5.0,2.0
50956,48150,2015,7,824,5,5,21,162,667.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Netherlands,Western Europe,Europe,2015-07-01,High,2015-07,2,3359,4.219410538850848,Highly Popular,1.0,2010-2015,4.5,202.0
50957,85195,2015,7,824,4,2,8,51,1462.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,United States,Northern America,America,2015-07-01,High,2015-07,1,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.0,1.0
50958,26990,2015,7,824,3,3,13,93,2835.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,India,South Asia,Asia,2015-07-01,Average,2015-07,4,3359,4.219410538850848,Highly Popular,0.6,2010-2015,4.0,324.0
50959,53670,2015,7,824,5,5,20,150,6773.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Greece,Southern Europe,Europe,2015-07-01,High,2015-07,1,3359,4.219410538850848,Highly Popular,1.0,2010-2015,5.0,1.0
50960,46728,2015,5,824,4,4,15,109,5011.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-05-01,High,2015-05,4,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.0,44.0
50961,42076,2015,6,824,4,4,15,109,1434.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-06-01,High,2015-06,5,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.0,2225.0
50962,68981,2015,7,824,3,5,21,163,1743.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,United Kingdom,Western Europe,Europe,2015-07-01,Average,2015-07,3,3359,4.219410538850848,Highly Popular,0.6,2010-2015,4.333333333333333,46.0
50963,42711,2015,7,824,5,2,8,51,2041.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,United States,Northern America,America,2015-07-01,High,2015-07,3,3359,4.219410538850848,Highly Popular,1.0,2010-2015,4.333333333333333,3.0
50964,62400,2015,7,824,4,3,13,93,2682.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,India,South Asia,Asia,2015-07-01,High,2015-07,2,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.5,26.0
50965,87082,2015,7,824,4,4,15,109,1434.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-07-01,High,2015-07,4,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.5,2225.0
50967,29503,2015,6,824,4,2,8,51,1343.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,United States,Northern America,America,2015-06-01,High,2015-06,1,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.0,4.0
50968,5882,2015,7,824,4,5,17,125,5871.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Germany,Central Europe,Europe,2015-07-01,High,2015-07,1,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.0,43.0
50969,7022,2015,7,824,5,5,21,163,4161.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,United Kingdom,Western Europe,Europe,2015-07-01,High,2015-07,1,3359,4.219410538850848,Highly Popular,1.0,2010-2015,5.0,25.0
50970,74293,2015,7,824,3,3,14,101,3158.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Indonesia,South East Asia,Asia,2015-07-01,Average,2015-07,1,3359,4.219410538850848,Highly Popular,0.6,2010-2015,3.0,9.0
50973,54566,2015,6,824,4,5,20,150,6759.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Greece,Southern Europe,Europe,2015-06-01,High,2015-06,4,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.5,6.0
50976,74786,2015,4,824,5,3,14,103,3321.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,5,Solo,Douala,Malaysia,South East Asia,Asia,2015-04-01,High,2015-04,6,3359,4.219410538850848,Highly Popular,1.0,2010-2015,4.833333333333333,6.0
50978,718,2014,8,824,4,3,14,101,3106.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Indonesia,South East Asia,Asia,2014-08-01,High,2014-08,2,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.5,7.0
50981,78388,2015,5,824,4,3,13,91,2659.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Bangladesh,South Asia,Asia,2015-05-01,High,2015-05,1,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.0,1.0
50982,47140,2015,7,824,4,4,15,109,4940.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Australia,Australia,Australia & Oceania,2015-07-01,High,2015-07,2,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.0,1754.0
50983,46876,2015,6,824,5,4,15,109,5013.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-06-01,High,2015-06,1,3359,4.219410538850848,Highly Popular,1.0,2010-2015,5.0,7.0
50984,29100,2015,6,824,4,5,21,163,7939.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,5,Solo,Douala,United Kingdom,Western Europe,Europe,2015-06-01,High,2015-06,1,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.0,1.0
50985,50401,2015,6,824,4,2,8,51,2064.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,United States,Northern America,America,2015-06-01,High,2015-06,2,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.0,91.0
50987,13636,2015,7,824,4,4,15,109,3687.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,Australia,Australia,Australia & Oceania,2015-07-01,High,2015-07,5,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.4,991.0
50988,44015,2015,5,824,4,5,21,163,1396.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,United Kingdom,Western Europe,Europe,2015-05-01,High,2015-05,21,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.095238095238095,204.0
50989,34700,2015,7,824,5,2,8,51,650.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,United States,Northern America,America,2015-07-01,High,2015-07,3,3359,4.219410538850848,Highly Popular,1.0,2010-2015,4.666666666666667,3.0
50991,53477,2014,8,824,5,3,14,103,3354.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Malaysia,South East Asia,Asia,2014-08-01,High,2014-08,2,3359,4.219410538850848,Highly Popular,1.0,2010-2015,5.0,726.0
50992,24077,2015,6,824,5,4,15,109,1434.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Australia,Australia,Australia & Oceania,2015-06-01,High,2015-06,1,3359,4.219410538850848,Highly Popular,1.0,2010-2015,5.0,2225.0
50994,23670,2015,7,824,3,2,8,51,769.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,United States,Northern America,America,2015-07-01,Average,2015-07,2,3359,4.219410538850848,Highly Popular,0.6,2010-2015,3.5,3.0
50995,6053,2015,6,824,5,4,15,109,535.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,Australia,Australia,Australia & Oceania,2015-06-01,High,2015-06,2,3359,4.219410538850848,Highly Popular,1.0,2010-2015,5.0,1510.0
50996,63219,2015,7,824,4,4,15,109,3884.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Australia,Australia,Australia & Oceania,2015-07-01,High,2015-07,1,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.0,2.0
50997,37052,2015,7,824,4,4,15,109,3687.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Australia,Australia,Australia & Oceania,2015-07-01,High,2015-07,2,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.0,991.0
50999,71981,2015,7,824,4,4,15,109,535.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-07-01,High,2015-07,3,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.666666666666667,1510.0
51000,1666,2015,7,824,5,5,21,163,8726.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,United Kingdom,Western Europe,Europe,2015-07-01,High,2015-07,5,3359,4.219410538850848,Highly Popular,1.0,2010-2015,4.6,5.0
51001,17091,2015,7,824,5,3,14,101,3013.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Indonesia,South East Asia,Asia,2015-07-01,High,2015-07,1,3359,4.219410538850848,Highly Popular,1.0,2010-2015,5.0,578.0
51005,74763,2015,6,824,4,5,21,163,8980.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,United Kingdom,Western Europe,Europe,2015-06-01,High,2015-06,3,3359,4.219410538850848,Highly Popular,0.8,2010-2015,3.6666666666666665,5.0
51006,67402,2015,7,824,5,5,17,131,6129.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Romania,Central Europe,Europe,2015-07-01,High,2015-07,1,3359,4.219410538850848,Highly Popular,1.0,2010-2015,5.0,100.0
51007,62884,2015,6,824,4,5,17,130,6117.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Poland,Central Europe,Europe,2015-06-01,High,2015-06,1,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.0,554.0
51009,54885,2015,7,824,3,5,21,163,8754.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,5,Solo,Douala,United Kingdom,Western Europe,Europe,2015-07-01,Average,2015-07,13,3359,4.219410538850848,Highly Popular,0.6,2010-2015,3.8461538461538463,13.0
51010,58629,2015,6,824,5,3,14,103,3367.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Malaysia,South East Asia,Asia,2015-06-01,High,2015-06,1,3359,4.219410538850848,Highly Popular,1.0,2010-2015,5.0,80.0
51011,8461,2015,6,824,4,5,20,157,7116.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Spain,Southern Europe,Europe,2015-06-01,High,2015-06,3,3359,4.219410538850848,Highly Popular,0.8,2010-2015,3.6666666666666665,14.0
51012,9962,2015,6,824,4,4,15,109,4934.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-06-01,High,2015-06,10,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.3,14.0
51013,24684,2015,7,824,4,4,15,109,4303.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Australia,Australia,Australia & Oceania,2015-07-01,High,2015-07,1,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.0,254.0
51018,74414,2015,7,824,5,3,13,93,2835.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,India,South Asia,Asia,2015-07-01,High,2015-07,1,3359,4.219410538850848,Highly Popular,1.0,2010-2015,5.0,324.0
51019,79871,2015,6,824,4,4,16,115,5506.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,New Zealand,Oceania,Australia & Oceania,2015-06-01,High,2015-06,1,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.0,160.0
51020,25670,2015,6,824,5,2,8,51,1590.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,United States,Northern America,America,2015-06-01,High,2015-06,3,3359,4.219410538850848,Highly Popular,1.0,2010-2015,4.333333333333333,3.0
51021,82070,2015,7,824,4,4,16,115,5572.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,New Zealand,Oceania,Australia & Oceania,2015-07-01,High,2015-07,1,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.0,44.0
51022,41549,2015,6,824,5,4,16,115,5648.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,New Zealand,Oceania,Australia & Oceania,2015-06-01,High,2015-06,2,3359,4.219410538850848,Highly Popular,1.0,2010-2015,5.0,2.0
51023,31755,2015,7,824,5,4,15,109,4490.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-07-01,High,2015-07,1,3359,4.219410538850848,Highly Popular,1.0,2010-2015,5.0,17.0
51024,29255,2015,7,824,3,4,15,109,1434.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Australia,Australia,Australia & Oceania,2015-07-01,Average,2015-07,1,3359,4.219410538850848,Highly Popular,0.6,2010-2015,3.0,2225.0
51025,2962,2015,6,824,5,4,15,109,4940.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Australia,Australia,Australia & Oceania,2015-06-01,High,2015-06,1,3359,4.219410538850848,Highly Popular,1.0,2010-2015,5.0,1754.0
51026,43433,2015,7,824,5,3,14,105,3503.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Philippines,South East Asia,Asia,2015-07-01,High,2015-07,4,3359,4.219410538850848,Highly Popular,1.0,2010-2015,5.0,37.0
51027,13766,2015,6,824,5,4,15,109,5021.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-06-01,High,2015-06,5,3359,4.219410538850848,Highly Popular,1.0,2010-2015,4.6,13.0
51028,26333,2015,7,824,4,3,14,101,3098.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Indonesia,South East Asia,Asia,2015-07-01,High,2015-07,16,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.625,1290.0
51029,26611,2015,6,824,5,3,14,106,3551.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Singapore,South East Asia,Asia,2015-06-01,High,2015-06,3,3359,4.219410538850848,Highly Popular,1.0,2010-2015,4.666666666666667,2765.0
51030,6800,2015,6,824,4,4,16,115,5488.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,New Zealand,Oceania,Australia & Oceania,2015-06-01,High,2015-06,1,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.0,202.0
51032,38982,2015,6,824,3,2,8,51,279.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,United States,Northern America,America,2015-06-01,Average,2015-06,6,3359,4.219410538850848,Highly Popular,0.6,2010-2015,4.166666666666667,36.0
51034,7491,2015,7,824,4,2,8,51,50.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,United States,Northern America,America,2015-07-01,High,2015-07,3,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.0,48.0
51036,200,2015,6,824,5,3,14,108,3667.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Vietnam,South East Asia,Asia,2015-06-01,High,2015-06,1,3359,4.219410538850848,Highly Popular,1.0,2010-2015,5.0,89.0
51037,28251,2014,12,824,5,3,13,93,2734.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,India,South Asia,Asia,2014-12-01,High,2014-12,1,3359,4.219410538850848,Highly Popular,1.0,2010-2015,5.0,8.0
51038,17508,2015,6,824,5,4,15,109,1434.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Australia,Australia,Australia & Oceania,2015-06-01,High,2015-06,2,3359,4.219410538850848,Highly Popular,1.0,2010-2015,4.5,2225.0
51039,12422,2015,6,824,5,4,16,115,390.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,New Zealand,Oceania,Australia & Oceania,2015-06-01,High,2015-06,3,3359,4.219410538850848,Highly Popular,1.0,2010-2015,4.333333333333333,72.0
51040,15275,2015,6,824,4,3,14,103,3354.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,1,Business,Douala,Malaysia,South East Asia,Asia,2015-06-01,High,2015-06,1,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.0,726.0
51041,32874,2015,4,824,5,4,15,109,5180.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-04-01,High,2015-04,2,3359,4.219410538850848,Highly Popular,1.0,2010-2015,5.0,46.0
51043,11302,2014,8,824,5,2,8,50,635.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,Mexico,Northern America,America,2014-08-01,High,2014-08,2,3359,4.219410538850848,Highly Popular,1.0,2010-2015,5.0,3.0
51044,50472,2014,7,824,4,3,14,101,3098.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,Indonesia,South East Asia,Asia,2014-07-01,High,2014-07,1,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.0,1290.0
51045,66878,2015,6,824,3,4,15,109,4131.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-06-01,Average,2015-06,5,3359,4.219410538850848,Highly Popular,0.6,2010-2015,4.0,5.0
51046,47328,2015,6,824,4,3,13,93,2806.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,India,South Asia,Asia,2015-06-01,High,2015-06,1,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.0,13.0
51047,73317,2015,6,824,5,3,14,106,3551.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Singapore,South East Asia,Asia,2015-06-01,High,2015-06,1,3359,4.219410538850848,Highly Popular,1.0,2010-2015,5.0,2765.0
51048,4570,2014,11,824,5,2,8,48,554.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Canada,Northern America,America,2014-11-01,High,2014-11,1,3359,4.219410538850848,Highly Popular,1.0,2010-2015,5.0,194.0
51050,3744,2015,6,824,5,3,13,93,2690.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,India,South Asia,Asia,2015-06-01,High,2015-06,1,3359,4.219410538850848,Highly Popular,1.0,2010-2015,5.0,322.0
51051,14350,2015,6,824,4,5,18,139,1497.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Russia,Eastern Europe,Europe,2015-06-01,High,2015-06,2,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.5,48.0
51053,63466,2015,6,824,5,4,15,109,4070.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,Australia,Australia,Australia & Oceania,2015-06-01,High,2015-06,2,3359,4.219410538850848,Highly Popular,1.0,2010-2015,4.5,27.0
51054,13842,2015,6,824,5,3,14,106,3551.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Singapore,South East Asia,Asia,2015-06-01,High,2015-06,1,3359,4.219410538850848,Highly Popular,1.0,2010-2015,5.0,2765.0
51055,45633,2015,6,824,3,5,21,163,1346.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,United Kingdom,Western Europe,Europe,2015-06-01,Average,2015-06,3,3359,4.219410538850848,Highly Popular,0.6,2010-2015,3.0,35.0
51056,60086,2015,6,824,5,3,14,101,3013.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,Indonesia,South East Asia,Asia,2015-06-01,High,2015-06,2,3359,4.219410538850848,Highly Popular,1.0,2010-2015,4.5,578.0
51057,26276,2015,6,824,4,4,16,115,5488.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,New Zealand,Oceania,Australia & Oceania,2015-06-01,High,2015-06,3,3359,4.219410538850848,Highly Popular,0.8,2010-2015,3.6666666666666665,202.0
51058,75859,2015,5,824,4,3,14,103,3354.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,Malaysia,South East Asia,Asia,2015-05-01,High,2015-05,1,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.0,726.0
51059,19434,2015,6,824,4,4,15,109,535.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-06-01,High,2015-06,2,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.0,1510.0
51060,24783,2014,9,824,4,5,21,162,667.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,Netherlands,Western Europe,Europe,2014-09-01,High,2014-09,2,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.5,202.0
51061,32391,2015,3,824,5,3,14,103,3354.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,Malaysia,South East Asia,Asia,2015-03-01,High,2015-03,1,3359,4.219410538850848,Highly Popular,1.0,2010-2015,5.0,726.0
51062,7967,2015,6,824,5,3,14,106,3551.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,4,Friends,Douala,Singapore,South East Asia,Asia,2015-06-01,High,2015-06,1,3359,4.219410538850848,Highly Popular,1.0,2010-2015,5.0,2765.0
51063,25280,2015,6,824,4,5,19,141,6415.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Denmark,Northern Europe,Europe,2015-06-01,High,2015-06,1,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.0,1.0
51064,27917,2015,3,824,4,3,14,106,3551.0,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Religious Sites,3,Family,Douala,Singapore,South East Asia,Asia,2015-03-01,High,2015-03,2,3359,4.219410538850848,Highly Popular,0.8,2010-2015,4.0,2765.0
