TransactionId,UserId,VisitYear,VisitMonth,AttractionId,Rating,ContinentId,RegionId,CountryId,CityId,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,AttractionType,VisitModeID,VisitMode,CityName,Country,Region,Continent,VisitDate,RatingCategory,VisitYearMonth
107753,44942,2016,2,737,4,4,15,109,3773,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,Australia,Australia,Australia & Oceania,2016-02-01,High,2016-02
107755,86271,2016,1,737,4,4,15,109,1434,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,Australia,Australia,Australia & Oceania,2016-01-01,High,2016-01
107758,37578,2016,1,737,4,3,11,73,2445,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,South Korea,East Asia,Asia,2016-01-01,High,2016-01
107759,53809,2016,1,737,3,3,14,106,3551,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,Singapore,South East Asia,Asia,2016-01-01,Average,2016-01
107760,20323,2015,10,737,4,4,15,109,4940,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-10-01,High,2015-10
107761,45974,2016,1,737,5,3,13,93,2665,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,India,South Asia,Asia,2016-01-01,High,2016-01
107762,2435,2016,1,737,5,5,17,134,6199,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,5,Solo,Douala,Slovenia,Central Europe,Europe,2016-01-01,High,2016-01
107763,5388,2016,1,737,3,4,15,109,4940,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2016-01-01,Average,2016-01
107764,34481,2016,1,737,4,4,15,109,3915,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,1,Business,Douala,Australia,Australia,Australia & Oceania,2016-01-01,High,2016-01
107766,5163,2015,12,737,4,4,16,115,390,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,New Zealand,Oceania,Australia & Oceania,2015-12-01,High,2015-12
107767,28551,2016,1,737,5,2,8,51,669,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,United States,Northern America,America,2016-01-01,High,2016-01
107768,50235,2016,1,737,5,4,15,109,3725,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2016-01-01,High,2016-01
107772,54036,2016,1,737,4,3,13,93,2748,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,India,South Asia,Asia,2016-01-01,High,2016-01
107773,16043,2016,1,737,4,3,13,93,2917,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,4,Friends,Douala,India,South Asia,Asia,2016-01-01,High,2016-01
107774,6506,2015,12,737,5,3,13,93,2819,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,India,South Asia,Asia,2015-12-01,High,2015-12
107775,10284,2016,1,737,4,4,15,109,4940,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,Australia,Australia,Australia & Oceania,2016-01-01,High,2016-01
107776,56000,2015,3,737,4,3,14,106,3551,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,Singapore,South East Asia,Asia,2015-03-01,High,2015-03
107777,77215,2016,1,737,5,4,16,115,5671,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,4,Friends,Douala,New Zealand,Oceania,Australia & Oceania,2016-01-01,High,2016-01
107778,84118,2015,12,737,5,3,13,93,2690,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,India,South Asia,Asia,2015-12-01,High,2015-12
107779,51452,2016,1,737,5,4,15,109,1434,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,4,Friends,Douala,Australia,Australia,Australia & Oceania,2016-01-01,High,2016-01
107780,58720,2016,1,737,5,3,14,101,3164,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Indonesia,South East Asia,Asia,2016-01-01,High,2016-01
107781,38556,2016,1,737,5,4,15,109,5283,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,Australia,Australia,Australia & Oceania,2016-01-01,High,2016-01
107783,55287,2015,2,737,5,5,17,125,5954,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,Germany,Central Europe,Europe,2015-02-01,High,2015-02
107785,63103,2016,1,737,3,2,8,51,813,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,5,Solo,Douala,United States,Northern America,America,2016-01-01,Average,2016-01
107786,37707,2016,1,737,5,5,20,157,7123,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Spain,Southern Europe,Europe,2016-01-01,High,2016-01
107787,18426,2016,1,737,4,2,8,51,757,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,4,Friends,Douala,United States,Northern America,America,2016-01-01,High,2016-01
107788,1094,2016,1,737,4,2,8,48,339,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,5,Solo,Douala,Canada,Northern America,America,2016-01-01,High,2016-01
107789,19961,2016,1,737,4,4,15,109,3687,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,Australia,Australia,Australia & Oceania,2016-01-01,High,2016-01
107790,26313,2016,1,737,3,4,15,109,3915,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2016-01-01,Average,2016-01
107792,69782,2016,1,737,5,2,8,51,1594,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,United States,Northern America,America,2016-01-01,High,2016-01
107793,14431,2016,1,737,5,5,20,151,6867,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Italy,Southern Europe,Europe,2016-01-01,High,2016-01
107794,62011,2016,1,737,5,2,9,52,2149,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Argentina,South America,America,2016-01-01,High,2016-01
107795,4275,2016,1,737,5,3,14,103,3354,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,Malaysia,South East Asia,Asia,2016-01-01,High,2016-01
107797,73786,2015,12,737,4,4,15,109,535,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-12-01,High,2015-12
107798,21956,2015,12,737,4,3,13,93,2819,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,4,Friends,Douala,India,South Asia,Asia,2015-12-01,High,2015-12
107800,67706,2016,1,737,3,4,15,109,3687,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,4,Friends,Douala,Australia,Australia,Australia & Oceania,2016-01-01,Average,2016-01
107803,4861,2016,1,737,4,4,15,109,3750,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,Australia,Australia,Australia & Oceania,2016-01-01,High,2016-01
107804,76053,2016,1,737,4,5,21,159,7549,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,France,Western Europe,Europe,2016-01-01,High,2016-01
107805,53497,2015,12,737,4,4,15,109,3687,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-12-01,High,2015-12
107806,21614,2016,1,737,5,4,15,109,4595,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,Australia,Australia,Australia & Oceania,2016-01-01,High,2016-01
107807,38061,2016,1,737,4,4,15,109,1434,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,Australia,Australia,Australia & Oceania,2016-01-01,High,2016-01
107808,82644,2016,1,737,5,5,21,162,667,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,Netherlands,Western Europe,Europe,2016-01-01,High,2016-01
107809,29228,2016,1,737,5,4,15,109,3737,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2016-01-01,High,2016-01
107810,53020,2015,3,737,5,4,15,109,4940,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,4,Friends,Douala,Australia,Australia,Australia & Oceania,2015-03-01,High,2015-03
107811,41487,2015,12,737,3,2,8,48,335,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Canada,Northern America,America,2015-12-01,Average,2015-12
107812,85327,2015,3,737,5,4,15,109,3687,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-03-01,High,2015-03
107813,16050,2015,12,737,3,3,14,106,3551,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,4,Friends,Douala,Singapore,South East Asia,Asia,2015-12-01,Average,2015-12
107814,48907,2015,12,737,5,3,14,103,3367,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Malaysia,South East Asia,Asia,2015-12-01,High,2015-12
107815,17576,2016,1,737,5,2,8,51,1376,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,5,Solo,Douala,United States,Northern America,America,2016-01-01,High,2016-01
107816,71341,2016,1,737,5,3,13,93,2696,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,India,South Asia,Asia,2016-01-01,High,2016-01
107818,10840,2016,1,737,4,3,14,101,3071,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,Indonesia,South East Asia,Asia,2016-01-01,High,2016-01
107819,74282,2016,1,737,5,3,13,93,2748,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,4,Friends,Douala,India,South Asia,Asia,2016-01-01,High,2016-01
107820,53396,2015,6,737,5,3,13,93,2801,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,India,South Asia,Asia,2015-06-01,High,2015-06
107821,31581,2015,12,737,5,5,21,163,743,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,United Kingdom,Western Europe,Europe,2015-12-01,High,2015-12
107822,74701,2016,1,737,5,4,15,109,5095,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2016-01-01,High,2016-01
107825,8302,2016,1,737,3,2,8,48,570,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,Canada,Northern America,America,2016-01-01,Average,2016-01
107826,77247,2015,12,737,5,4,15,109,5357,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-12-01,High,2015-12
107827,22367,2016,1,737,5,5,21,163,426,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,United Kingdom,Western Europe,Europe,2016-01-01,High,2016-01
107828,52974,2015,5,737,5,4,15,109,5378,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,Australia,Australia,Australia & Oceania,2015-05-01,High,2015-05
107830,45774,2016,1,737,4,4,15,109,535,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2016-01-01,High,2016-01
107832,679,2016,1,737,5,4,15,109,3849,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,4,Friends,Douala,Australia,Australia,Australia & Oceania,2016-01-01,High,2016-01
107833,72727,2015,10,737,5,3,14,101,3176,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,4,Friends,Douala,Indonesia,South East Asia,Asia,2015-10-01,High,2015-10
107834,76217,2016,1,737,5,5,21,163,8258,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,United Kingdom,Western Europe,Europe,2016-01-01,High,2016-01
107836,73201,2015,8,737,3,3,14,101,3013,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Indonesia,South East Asia,Asia,2015-08-01,Average,2015-08
107837,37970,2016,1,737,4,3,14,103,3423,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,4,Friends,Douala,Malaysia,South East Asia,Asia,2016-01-01,High,2016-01
107838,59019,2015,12,737,5,3,14,108,3667,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Vietnam,South East Asia,Asia,2015-12-01,High,2015-12
107839,52486,2016,1,737,3,2,8,51,698,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,United States,Northern America,America,2016-01-01,Average,2016-01
107840,18040,2015,11,737,4,4,15,109,1434,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-11-01,High,2015-11
107846,30373,2015,11,737,5,5,20,157,7116,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,4,Friends,Douala,Spain,Southern Europe,Europe,2015-11-01,High,2015-11
107847,8738,2016,1,737,4,5,21,158,7299,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Belgium,Western Europe,Europe,2016-01-01,High,2016-01
107849,37344,2016,1,737,2,5,21,163,8462,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,United Kingdom,Western Europe,Europe,2016-01-01,Low,2016-01
107850,87049,2016,1,737,4,4,15,109,3750,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2016-01-01,High,2016-01
107851,6394,2016,1,737,2,4,15,109,4940,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2016-01-01,Low,2016-01
107853,10994,2016,1,737,2,4,15,109,3981,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,Australia,Australia,Australia & Oceania,2016-01-01,Low,2016-01
107855,83904,2015,12,737,3,3,14,101,3230,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Indonesia,South East Asia,Asia,2015-12-01,Average,2015-12
107857,75170,2015,10,737,5,2,8,51,1525,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,United States,Northern America,America,2015-10-01,High,2015-10
107858,15826,2016,1,737,3,3,14,106,3551,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,Singapore,South East Asia,Asia,2016-01-01,Average,2016-01
107860,48146,2016,1,737,5,4,15,109,5268,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2016-01-01,High,2016-01
107861,20480,2015,9,737,5,4,15,109,4330,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-09-01,High,2015-09
107862,13903,2015,7,737,5,5,20,157,7115,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Spain,Southern Europe,Europe,2015-07-01,High,2015-07
107863,3373,2016,1,737,4,2,8,51,1376,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,United States,Northern America,America,2016-01-01,High,2016-01
107864,76601,2015,2,737,4,3,14,101,3098,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,Indonesia,South East Asia,Asia,2015-02-01,High,2015-02
107865,42307,2016,1,737,3,5,21,162,7772,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Netherlands,Western Europe,Europe,2016-01-01,Average,2016-01
107868,16853,2015,12,737,4,3,14,106,3551,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,Singapore,South East Asia,Asia,2015-12-01,High,2015-12
107869,38073,2016,1,737,5,3,14,106,3551,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Singapore,South East Asia,Asia,2016-01-01,High,2016-01
107870,23418,2015,12,737,5,5,17,125,1147,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,Germany,Central Europe,Europe,2015-12-01,High,2015-12
107871,66561,2016,1,737,3,3,14,101,3071,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,4,Friends,Douala,Indonesia,South East Asia,Asia,2016-01-01,Average,2016-01
107874,31833,2015,10,737,5,4,15,109,4325,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,4,Friends,Douala,Australia,Australia,Australia & Oceania,2015-10-01,High,2015-10
107875,7955,2016,1,737,3,2,8,51,1552,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,United States,Northern America,America,2016-01-01,Average,2016-01
107878,927,2015,7,737,5,4,16,115,5488,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,New Zealand,Oceania,Australia & Oceania,2015-07-01,High,2015-07
107880,42315,2016,1,737,3,5,21,163,426,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,United Kingdom,Western Europe,Europe,2016-01-01,Average,2016-01
107881,62505,2015,12,737,4,4,15,109,4304,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-12-01,High,2015-12
107883,79494,2015,12,737,5,3,14,101,3098,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,Indonesia,South East Asia,Asia,2015-12-01,High,2015-12
107884,63712,2015,12,737,4,3,14,106,3551,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Singapore,South East Asia,Asia,2015-12-01,High,2015-12
107885,18647,2015,2,737,4,2,8,51,765,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,United States,Northern America,America,2015-02-01,High,2015-02
107886,27851,2016,1,737,5,4,15,109,4542,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2016-01-01,High,2016-01
107887,82501,2016,1,737,5,3,14,106,3551,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Singapore,South East Asia,Asia,2016-01-01,High,2016-01
107888,63007,2015,12,737,4,5,21,159,7482,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,France,Western Europe,Europe,2015-12-01,High,2015-12
107889,29749,2015,12,737,3,4,15,109,4176,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,4,Friends,Douala,Australia,Australia,Australia & Oceania,2015-12-01,Average,2015-12
107891,34860,2015,12,737,4,3,14,106,3551,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,Singapore,South East Asia,Asia,2015-12-01,High,2015-12
107893,24515,2016,1,737,5,4,15,109,4940,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,5,Solo,Douala,Australia,Australia,Australia & Oceania,2016-01-01,High,2016-01
107894,68516,2016,1,737,4,3,12,77,2496,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Iran,Middle East,Asia,2016-01-01,High,2016-01
107895,19877,2016,1,737,4,1,4,22,107,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,5,Solo,Douala,South Africa,Southern Africa,Africa,2016-01-01,High,2016-01
107896,48764,2016,1,737,2,3,14,106,3551,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,Singapore,South East Asia,Asia,2016-01-01,Low,2016-01
107898,23357,2015,12,737,4,4,15,109,4940,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,Australia,Australia,Australia & Oceania,2015-12-01,High,2015-12
107899,894,2015,12,737,5,3,13,95,2938,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,Nepal,South Asia,Asia,2015-12-01,High,2015-12
107901,87036,2015,12,737,5,3,14,103,3367,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Malaysia,South East Asia,Asia,2015-12-01,High,2015-12
107902,182,2015,12,737,4,2,8,51,1195,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,5,Solo,Douala,United States,Northern America,America,2015-12-01,High,2015-12
107903,58975,2016,1,737,3,4,15,109,3915,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,Australia,Australia,Australia & Oceania,2016-01-01,Average,2016-01
107904,28008,2016,1,737,4,4,15,109,3865,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,3,Family,Douala,Australia,Australia,Australia & Oceania,2016-01-01,High,2016-01
107905,56636,2015,12,737,3,3,14,101,3260,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,4,Friends,Douala,Indonesia,South East Asia,Asia,2015-12-01,Average,2015-12
107906,71363,2015,6,737,5,5,21,163,426,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Religious Sites,2,Couples,Douala,United Kingdom,Western Europe,Europe,2015-06-01,High,2015-06
